,level_0,index,log_price,accommodates,city,number_of_reviews,review_scores_rating,grade
46852,54058,69848,4.605170185988092,2,NYC,5,80.0,B
46853,54059,69849,4.787491742782046,3,Chicago,3,90.0,A
46854,54060,69850,4.442651256490317,4,Chicago,71,99.0,A
46855,54061,69851,4.31748811353631,2,NYC,44,98.0,A
46856,54062,69852,4.442651256490317,4,Chicago,2,90.0,A
46857,54063,69853,6.212606095751518,10,LA,8,100.0,A
46858,54064,69854,4.219507705176107,4,SF,157,86.0,B
46859,54065,69855,5.1647859739235145,4,LA,50,100.0,A
46860,54066,69856,4.0943445622221,2,NYC,3,100.0,A
46861,54067,69857,4.867534450455582,4,NYC,16,80.0,B
46862,54068,69861,4.07753744390572,2,LA,123,96.0,A
46863,54069,69862,4.787491742782046,4,NYC,8,98.0,A
46864,54070,69863,5.8971538676367405,2,NYC,39,97.0,A
46865,54071,69864,4.90527477843843,2,NYC,11,89.0,B
46866,54072,69865,5.703782474656202,2,DC,2,100.0,A
46867,54073,69866,5.5174528964647065,6,LA,7,100.0,A
46868,54074,69867,4.700480365792417,2,Boston,33,94.0,A
46869,54075,69868,5.0106352940962555,2,NYC,1,100.0,A
46870,54076,69869,4.48863636973214,6,NYC,89,96.0,A
46871,54077,69871,4.700480365792417,2,NYC,1,100.0,A
46872,54078,69873,5.1298987149230735,2,LA,11,100.0,A
46873,54079,69874,4.8283137373023015,2,NYC,2,100.0,A
46874,54080,69876,4.174387269895637,2,NYC,2,100.0,A
46875,54081,69877,4.859812404361672,4,Chicago,27,94.0,A
46876,54082,69880,4.84418708645859,6,LA,25,90.0,A
46877,54083,69881,5.0106352940962555,3,LA,3,93.0,A
46878,54085,69883,4.6913478822291435,2,SF,40,90.0,A
46879,54086,69884,4.356708826689592,3,LA,66,97.0,A
46880,54087,69885,4.174387269895637,2,NYC,5,92.0,A
46881,54088,69887,4.605170185988092,4,NYC,4,90.0,A
46882,54089,69888,4.442651256490317,2,NYC,19,94.0,A
46883,54090,69889,5.293304824724492,2,NYC,32,97.0,A
46884,54092,69891,4.543294782270004,2,LA,127,98.0,A
46885,54093,69892,5.857933154483459,7,LA,1,100.0,A
46886,54095,69896,4.859812404361672,3,LA,70,97.0,A
46887,54096,69897,4.4998096703302615,2,NYC,50,100.0,A
46888,54097,69898,4.382026634673881,1,NYC,101,99.0,A
46889,54098,69899,5.6167710976665735,6,NYC,14,96.0,A
46890,54099,69901,5.105945473900579,4,LA,34,99.0,A
46891,54100,69903,4.919980925828125,2,LA,19,91.0,A
46892,54101,69904,5.926926025970412,9,DC,34,99.0,A
46893,54102,69905,4.543294782270004,3,NYC,2,90.0,A
46894,54103,69906,5.5909869805108565,4,NYC,24,84.0,B
46895,54104,69907,4.700480365792417,2,NYC,2,100.0,A
46896,54105,69909,5.0106352940962555,6,LA,9,100.0,A
46897,54106,69910,4.248495242049359,2,NYC,2,100.0,A
46898,54107,69911,4.31748811353631,2,NYC,10,96.0,A
46899,54109,69913,6.620073206530356,8,NYC,49,95.0,A
46900,54110,69914,4.59511985013459,2,NYC,74,92.0,A
46901,54111,69915,4.5217885770490405,2,Boston,294,95.0,A
46902,54112,69916,4.8283137373023015,2,LA,17,98.0,A
46903,54113,69917,4.787491742782046,4,LA,17,99.0,A
46904,54116,69920,4.330733340286331,2,NYC,6,93.0,A
46905,54117,69921,5.298317366548036,5,LA,7,93.0,A
46906,54118,69922,4.553876891600541,2,NYC,25,100.0,A
46907,54119,69924,4.8283137373023015,3,Boston,12,95.0,A
46908,54120,69925,5.627621113690636,5,DC,9,93.0,A
46909,54121,69926,4.653960350157523,2,Boston,36,93.0,A
46910,54122,69927,4.465908118654584,3,DC,18,100.0,A
46911,54123,69929,5.978885764901122,4,SF,114,98.0,A
46912,54124,69930,4.442651256490317,1,SF,15,90.0,A
46913,54126,69934,6.214608098422191,6,LA,20,97.0,A
46914,54127,69935,4.787491742782046,2,NYC,3,100.0,A
46915,54128,69936,4.770684624465665,6,LA,21,94.0,A
46916,54129,69937,4.382026634673881,1,NYC,2,100.0,A
46917,54130,69938,4.382026634673881,2,NYC,14,97.0,A
46918,54131,69939,4.8283137373023015,4,NYC,1,100.0,A
46919,54132,69941,5.857933154483459,6,DC,36,94.0,A
46920,54135,69945,4.23410650459726,4,LA,7,97.0,A
46921,54136,69946,4.110873864173311,4,DC,19,97.0,A
46922,54139,69950,4.3694478524670215,2,LA,84,94.0,A
46923,54140,69952,5.1929568508902095,2,NYC,20,95.0,A
46924,54141,69956,4.48863636973214,2,LA,22,90.0,A
46925,54142,69958,4.553876891600541,2,LA,16,98.0,A
46926,54143,69959,5.6167710976665735,3,NYC,17,98.0,A
46927,54146,69964,5.416100402204419,2,NYC,43,88.0,B
46928,54148,69968,4.859812404361672,1,Chicago,8,94.0,A
46929,54149,69969,4.31748811353631,2,DC,59,91.0,A
46930,54150,69970,4.867534450455582,2,NYC,4,100.0,A
46931,54151,69971,4.382026634673881,2,NYC,49,95.0,A
46932,54154,69975,4.442651256490317,2,NYC,10,98.0,A
46933,54155,69976,4.700480365792417,2,NYC,17,94.0,A
46934,54157,69978,4.382026634673881,1,SF,2,100.0,A
46935,54159,69980,4.174387269895637,3,NYC,18,94.0,A
46936,54163,69984,4.3694478524670215,2,DC,4,89.0,B
46937,54164,69985,4.7535901911063645,2,NYC,45,96.0,A
46938,54165,69988,4.605170185988092,2,NYC,28,86.0,B
46939,54166,69990,4.31748811353631,3,NYC,4,90.0,A
46940,54167,69991,4.74493212836325,3,LA,2,100.0,A
46941,54169,69996,5.298317366548036,6,NYC,1,100.0,A
46942,54170,69997,4.852030263919617,4,DC,9,85.0,B
46943,54171,69998,4.859812404361672,2,Boston,9,84.0,B
46944,54172,70000,4.4998096703302615,4,LA,91,91.0,A
46945,54173,70001,5.48063892334199,4,NYC,9,97.0,A
46946,54175,70003,4.0943445622221,2,LA,72,99.0,A
46947,54176,70005,5.0106352940962555,2,LA,4,99.0,A
46948,54177,70007,4.477336814478207,2,DC,108,88.0,B
46949,54178,70009,5.384495062789089,5,NYC,47,96.0,A
46950,54180,70011,5.918893854273146,6,LA,35,98.0,A
46951,54181,70013,5.433722003554242,2,SF,96,94.0,A
46952,54182,70015,5.393627546352364,2,NYC,15,97.0,A
46953,54183,70016,4.382026634673881,4,NYC,5,96.0,A
46954,54184,70018,4.74493212836325,2,NYC,4,95.0,A
46955,54185,70021,5.5174528964647065,4,DC,1,100.0,A
46956,54186,70022,4.84418708645859,6,LA,41,91.0,A
46957,54187,70023,5.910796644040527,7,NYC,35,83.0,B
46958,54189,70025,4.663439094112067,2,LA,16,79.0,C
46959,54190,70027,4.787491742782046,2,NYC,121,91.0,A
46960,54191,70028,4.74493212836325,4,LA,47,97.0,A
46961,54192,70030,4.174387269895637,2,LA,4,95.0,A
46962,54193,70031,4.31748811353631,1,LA,5,100.0,A
46963,54194,70032,5.1929568508902095,4,NYC,9,96.0,A
46964,54195,70033,4.605170185988092,4,NYC,92,94.0,A
46965,54196,70034,5.298317366548036,4,Boston,3,93.0,A
46966,54197,70035,4.867534450455582,4,NYC,4,90.0,A
46967,54200,70039,4.31748811353631,2,NYC,7,97.0,A
46968,54202,70041,4.553876891600541,2,NYC,3,100.0,A
46969,54203,70043,5.1298987149230735,4,DC,11,96.0,A
46970,54204,70045,5.225746673713202,4,NYC,5,92.0,A
46971,54205,70046,4.941642422609304,2,NYC,73,93.0,A
46972,54206,70047,5.703782474656202,5,Chicago,22,100.0,A
46973,54207,70048,5.0689042022202315,6,Boston,46,95.0,A
46974,54208,70049,5.075173815233828,6,Chicago,47,98.0,A
46975,54209,70050,5.579729825986222,6,NYC,2,80.0,B
46976,54210,70051,5.342334251964812,6,NYC,51,82.0,B
46977,54212,70053,4.700480365792417,4,LA,1,100.0,A
46978,54214,70055,5.4380793089231965,2,SF,65,96.0,A
46979,54215,70056,4.382026634673881,2,NYC,23,94.0,A
46980,54216,70057,4.007333185232471,1,SF,1,100.0,A
46981,54217,70058,4.0943445622221,2,LA,18,100.0,A
46982,54219,70060,4.90527477843843,2,NYC,13,92.0,A
46983,54220,70061,5.298317366548036,4,NYC,4,95.0,A
46984,54221,70062,4.31748811353631,2,DC,3,100.0,A
46985,54222,70063,4.941642422609304,4,NYC,40,91.0,A
46986,54223,70064,4.31748811353631,3,DC,18,97.0,A
46987,54224,70065,5.823045895483018,2,NYC,6,100.0,A
46988,54225,70066,4.553876891600541,3,LA,2,100.0,A
46989,54226,70067,6.620073206530356,5,SF,6,100.0,A
46990,54227,70068,4.867534450455582,2,SF,3,100.0,A
46991,54228,70070,4.919980925828125,4,LA,30,97.0,A
46992,54229,70071,4.007333185232471,2,NYC,6,76.0,C
46993,54231,70075,4.382026634673881,1,SF,59,97.0,A
46994,54232,70076,5.0689042022202315,2,NYC,7,94.0,A
46995,54233,70077,4.605170185988092,2,NYC,1,100.0,A
46996,54234,70078,5.4638318050256105,3,DC,2,100.0,A
46997,54235,70079,5.521460917862246,2,NYC,133,98.0,A
46998,54236,70081,4.02535169073515,1,NYC,2,100.0,A
46999,54237,70082,4.859812404361672,4,LA,78,87.0,B
47000,54238,70083,5.1929568508902095,2,NYC,2,100.0,A
47001,54239,70084,4.8283137373023015,3,LA,5,100.0,A
47002,54242,70088,4.762173934797756,2,NYC,2,100.0,A
47003,54243,70089,4.477336814478207,1,NYC,3,93.0,A
47004,54244,70091,4.442651256490317,2,NYC,3,87.0,B
47005,54245,70092,5.075173815233828,1,NYC,1,100.0,A
47006,54246,70093,4.430816798843313,3,NYC,126,86.0,B
47007,54247,70094,4.8283137373023015,2,LA,51,94.0,A
47008,54248,70095,5.521460917862246,4,Chicago,11,98.0,A
47009,54249,70096,4.962844630259907,2,SF,9,100.0,A
47010,54250,70097,4.31748811353631,3,NYC,1,100.0,A
47011,54251,70098,4.31748811353631,3,Chicago,4,90.0,A
47012,54253,70101,5.476463551931511,2,SF,20,97.0,A
47013,54254,70102,4.442651256490317,4,LA,187,99.0,A
47014,54255,70103,5.247024072160486,4,Chicago,5,100.0,A
47015,54256,70104,5.4380793089231965,11,LA,61,99.0,A
47016,54257,70105,4.4998096703302615,2,NYC,15,97.0,A
47017,54258,70108,5.003946305945459,2,LA,29,96.0,A
47018,54259,70109,5.700443573390688,4,NYC,10,95.0,A
47019,54260,70110,4.23410650459726,2,DC,15,97.0,A
47020,54261,70111,4.90527477843843,2,NYC,14,100.0,A
47021,54262,70112,5.0106352940962555,2,NYC,72,94.0,A
47022,54263,70114,5.293304824724492,6,LA,47,94.0,A
47023,54264,70115,4.74493212836325,2,NYC,24,99.0,A
47024,54265,70116,5.0106352940962555,2,NYC,33,94.0,A
47025,54266,70117,4.8283137373023015,1,LA,95,99.0,A
47026,54267,70118,4.8283137373023015,4,LA,12,95.0,A
47027,54268,70119,4.248495242049359,2,NYC,22,88.0,B
47028,54269,70120,5.1647859739235145,5,NYC,3,73.0,C
47029,54270,70123,6.652863029353348,8,LA,4,100.0,A
47030,54271,70124,5.988961416889862,6,SF,19,97.0,A
47031,54272,70125,5.521460917862246,6,LA,9,100.0,A
47032,54273,70126,4.553876891600541,2,LA,59,100.0,A
47033,54274,70127,4.836281906951479,3,Chicago,4,85.0,B
47034,54275,70128,4.4998096703302615,1,NYC,3,100.0,A
47035,54276,70129,4.859812404361672,5,LA,29,92.0,A
47036,54277,70130,4.9344739331306915,1,DC,35,92.0,A
47037,54278,70131,6.745236349484363,8,LA,12,98.0,A
47038,54279,70132,5.241747015059644,6,LA,44,97.0,A
47039,54280,70133,4.382026634673881,1,DC,1,100.0,A
47040,54281,70134,4.174387269895637,3,LA,29,94.0,A
47041,54282,70135,5.075173815233828,2,Boston,1,100.0,A
47042,54283,70137,4.59511985013459,4,LA,5,100.0,A
47043,54284,70138,4.290459441148391,2,LA,1,100.0,A
47044,54285,70139,5.135798437050261,2,NYC,3,100.0,A
47045,54286,70140,5.298317366548036,4,LA,1,80.0,B
47046,54287,70141,5.857933154483459,10,NYC,10,94.0,A
47047,54288,70142,4.477336814478207,2,Boston,45,96.0,A
47048,54291,70147,4.605170185988092,6,Chicago,27,95.0,A
47049,54292,70148,4.31748811353631,2,LA,3,93.0,A
47050,54293,70149,6.684611727667928,10,NYC,16,99.0,A
47051,54294,70151,4.07753744390572,3,LA,121,81.0,B
47052,54296,70153,4.897839799950911,2,NYC,36,96.0,A
47053,54297,70154,5.0106352940962555,2,Boston,6,100.0,A
47054,54298,70155,4.07753744390572,2,NYC,2,100.0,A
47055,54299,70157,4.442651256490317,2,NYC,2,100.0,A
47056,54300,70158,5.0106352940962555,10,Boston,119,91.0,A
47057,54301,70159,5.2574953720277815,4,NYC,4,100.0,A
47058,54302,70160,6.1441856341256464,1,NYC,1,100.0,A
47059,54303,70161,4.31748811353631,2,NYC,27,96.0,A
47060,54305,70163,4.31748811353631,2,NYC,15,96.0,A
47061,54306,70164,4.700480365792417,2,NYC,6,90.0,A
47062,54307,70165,4.4067192472642525,7,LA,68,94.0,A
47063,54309,70167,5.298317366548036,3,NYC,27,88.0,B
47064,54310,70168,5.416100402204419,4,NYC,93,94.0,A
47065,54311,70169,5.220355825078324,2,SF,6,100.0,A
47066,54312,70170,4.442651256490317,2,NYC,57,96.0,A
47067,54314,70172,4.0943445622221,4,NYC,29,79.0,C
47068,54315,70173,4.59511985013459,7,DC,33,90.0,A
47069,54316,70175,4.31748811353631,2,SF,49,93.0,A
47070,54317,70176,6.194405391104673,6,NYC,1,100.0,A
47071,54318,70177,4.4998096703302615,1,NYC,5,95.0,A
47072,54319,70179,5.3230099791384085,3,LA,12,98.0,A
47073,54320,70180,6.163314804034643,10,LA,50,83.0,B
47074,54321,70181,5.288267030694535,6,NYC,197,96.0,A
47075,54322,70182,4.430816798843313,4,NYC,9,89.0,B
47076,54323,70184,4.8283137373023015,1,NYC,3,90.0,A
47077,54324,70185,4.6913478822291435,3,LA,5,100.0,A
47078,54325,70186,4.59511985013459,2,LA,18,96.0,A
47079,54327,70188,4.442651256490317,2,LA,5,100.0,A
47080,54328,70189,4.941642422609304,4,LA,39,98.0,A
47081,54329,70191,5.0106352940962555,4,NYC,16,94.0,A
47082,54330,70192,4.9344739331306915,2,NYC,6,97.0,A
47083,54331,70193,5.1929568508902095,2,NYC,1,100.0,A
47084,54332,70195,4.897839799950911,2,Boston,20,93.0,A
47085,54333,70196,4.653960350157523,2,Chicago,4,90.0,A
47086,54334,70197,6.309918278226516,10,NYC,1,80.0,B
47087,54335,70198,4.262679877041316,2,Chicago,3,100.0,A
47088,54336,70199,5.0106352940962555,3,NYC,33,94.0,A
47089,54337,70201,4.74493212836325,2,Chicago,15,80.0,B
47090,54339,70206,4.787491742782046,6,LA,4,87.0,B
47091,54340,70208,4.31748811353631,2,NYC,6,96.0,A
47092,54341,70209,4.59511985013459,2,DC,4,100.0,A
47093,54342,70210,4.248495242049359,2,LA,13,100.0,A
47094,54344,70214,4.382026634673881,2,NYC,4,73.0,C
47095,54345,70215,5.631211781821365,4,NYC,5,92.0,A
47096,54346,70216,4.248495242049359,2,NYC,7,97.0,A
47097,54347,70217,4.976733742420574,2,Boston,1,100.0,A
47098,54348,70218,5.68697535633982,4,SF,48,97.0,A
47099,54349,70220,4.867534450455582,2,NYC,7,97.0,A
47100,54350,70221,5.043425116919247,2,NYC,2,100.0,A
47101,54351,70223,4.48863636973214,2,NYC,1,100.0,A
47102,54352,70226,4.68213122712422,2,SF,6,83.0,B
47103,54353,70227,4.3694478524670215,2,Boston,4,95.0,A
47104,54354,70228,5.1929568508902095,2,LA,11,98.0,A
47105,54356,70230,4.59511985013459,2,LA,2,90.0,A
47106,54357,70231,5.293304824724492,3,LA,56,96.0,A
47107,54358,70232,4.007333185232471,2,NYC,5,100.0,A
47108,54359,70233,4.787491742782046,4,Chicago,25,98.0,A
47109,54360,70235,5.272999558563747,4,NYC,1,100.0,A
47110,54361,70236,4.4998096703302615,1,Chicago,7,97.0,A
47111,54362,70240,4.605170185988092,4,LA,18,98.0,A
47112,54364,70242,4.90527477843843,4,LA,77,90.0,A
47113,54365,70243,4.976733742420574,3,SF,190,98.0,A
47114,54366,70244,5.0106352940962555,2,NYC,20,94.0,A
47115,54367,70245,4.442651256490317,2,NYC,1,100.0,A
47116,54369,70248,5.986452005284437,8,LA,2,100.0,A
47117,54370,70250,5.247024072160486,3,NYC,17,99.0,A
47118,54372,70252,4.553876891600541,3,NYC,19,96.0,A
47119,54374,70254,4.605170185988092,2,NYC,74,91.0,A
47120,54375,70255,5.433722003554242,4,LA,9,93.0,A
47121,54376,70256,4.90527477843843,4,LA,20,96.0,A
47122,54377,70258,4.867534450455582,4,NYC,7,100.0,A
47123,54379,70261,5.1929568508902095,2,NYC,1,100.0,A
47124,54380,70262,5.293304824724492,4,LA,3,93.0,A
47125,54381,70263,4.955827057601262,2,DC,237,98.0,A
47126,54383,70265,4.31748811353631,3,LA,6,97.0,A
47127,54384,70266,4.983606621708336,2,NYC,51,93.0,A
47128,54385,70268,4.0943445622221,2,Chicago,72,94.0,A
47129,54386,70271,4.770684624465665,2,LA,7,91.0,A
47130,54387,70272,5.187385805840755,5,DC,66,91.0,A
47131,54388,70274,4.23410650459726,2,LA,116,98.0,A
47132,54389,70275,4.0943445622221,3,DC,36,97.0,A
47133,54390,70276,4.9344739331306915,2,DC,73,91.0,A
47134,54391,70277,4.4188406077965965,1,SF,3,93.0,A
47135,54392,70281,5.298317366548036,4,Boston,1,100.0,A
47136,54393,70282,5.521460917862246,4,NYC,1,100.0,A
47137,54394,70283,4.4998096703302615,2,DC,19,97.0,A
47138,54395,70285,5.003946305945459,2,NYC,54,98.0,A
47139,54397,70287,4.4998096703302615,2,LA,2,90.0,A
47140,54398,70288,4.553876891600541,2,NYC,4,100.0,A
47141,54399,70289,5.1647859739235145,4,LA,148,96.0,A
47142,54400,70290,4.605170185988092,2,SF,26,98.0,A
47143,54401,70291,4.127134385045092,2,Boston,8,100.0,A
47144,54402,70292,6.907755278982138,8,DC,1,100.0,A
47145,54405,70296,4.382026634673881,1,NYC,31,95.0,A
47146,54406,70297,5.105945473900579,2,NYC,1,100.0,A
47147,54407,70298,4.653960350157523,2,NYC,17,94.0,A
47148,54409,70301,5.857933154483459,1,SF,5,100.0,A
47149,54410,70302,5.293304824724492,6,LA,48,94.0,A
47150,54411,70303,5.700443573390688,6,LA,8,93.0,A
47151,54412,70304,4.795790545596741,3,NYC,12,93.0,A
47152,54413,70305,5.4116460518550396,4,NYC,63,97.0,A
47153,54414,70306,4.31748811353631,2,LA,148,96.0,A
47154,54415,70307,4.584967478670572,3,Chicago,8,97.0,A
47155,54416,70308,5.342334251964812,4,SF,8,93.0,A
47156,54417,70310,5.135798437050261,2,DC,104,99.0,A
47157,54418,70311,4.997212273764115,5,LA,35,97.0,A
47158,54419,70314,4.0943445622221,2,LA,15,94.0,A
47159,54420,70315,4.90527477843843,2,DC,83,92.0,A
47160,54421,70316,4.3694478524670215,1,NYC,203,95.0,A
47161,54422,70317,5.0106352940962555,5,Boston,38,94.0,A
47162,54425,70320,5.416100402204419,3,Boston,93,97.0,A
47163,54426,70321,4.7791234931115305,4,LA,32,78.0,C
47164,54427,70322,6.214608098422191,4,DC,1,80.0,B
47165,54428,70323,4.382026634673881,2,LA,35,96.0,A
47166,54429,70324,4.4998096703302615,1,NYC,3,100.0,A
47167,54430,70325,4.31748811353631,2,NYC,1,80.0,B
47168,54431,70326,4.8283137373023015,2,NYC,102,98.0,A
47169,54432,70327,4.07753744390572,2,NYC,2,100.0,A
47170,54433,70330,5.521460917862246,4,SF,2,90.0,A
47171,54434,70332,5.298317366548036,4,SF,7,100.0,A
47172,54435,70333,4.700480365792417,4,NYC,8,100.0,A
47173,54436,70335,4.700480365792417,4,Chicago,47,96.0,A
47174,54438,70337,5.886104031450156,6,SF,3,98.0,A
47175,54439,70338,4.31748811353631,2,NYC,45,96.0,A
47176,54441,70340,5.2094861528414205,4,SF,142,96.0,A
47177,54442,70341,4.007333185232471,2,DC,40,98.0,A
47178,54443,70342,5.135798437050261,4,SF,59,98.0,A
47179,54444,70343,4.976733742420574,5,NYC,4,87.0,B
47180,54445,70344,6.1092475827643655,7,NYC,4,95.0,A
47181,54446,70345,5.2832037287379885,4,LA,34,99.0,A
47182,54448,70351,5.3706380281276624,1,LA,1,100.0,A
47183,54449,70352,5.501258210544727,12,NYC,2,90.0,A
47184,54450,70353,6.184148890937482,15,DC,45,99.0,A
47185,54451,70354,4.3694478524670215,4,DC,10,98.0,A
47186,54452,70355,4.454347296253506,2,NYC,2,90.0,A
47187,54453,70357,6.802394763324312,8,LA,3,100.0,A
47188,54454,70358,4.127134385045092,2,LA,2,90.0,A
47189,54455,70359,4.442651256490317,2,LA,98,86.0,B
47190,54456,70361,5.159055299214528,2,LA,35,96.0,A
47191,54457,70363,4.605170185988092,2,NYC,1,100.0,A
47192,54458,70364,4.23410650459726,2,NYC,9,85.0,B
47193,54459,70365,4.653960350157523,2,SF,31,99.0,A
47194,54460,70366,5.298317366548036,4,Chicago,33,96.0,A
47195,54461,70368,4.31748811353631,2,NYC,52,90.0,A
47196,54462,70369,5.991464547107983,6,DC,3,100.0,A
47197,54464,70371,4.941642422609304,4,LA,1,80.0,B
47198,54465,70372,4.941642422609304,2,SF,1,80.0,B
47199,54466,70373,4.127134385045092,2,LA,132,93.0,A
47200,54467,70374,4.382026634673881,2,LA,1,100.0,A
47201,54469,70377,4.48863636973214,3,LA,15,82.0,B
47202,54470,70378,4.31748811353631,2,LA,30,99.0,A
47203,54471,70379,5.556828061699537,5,SF,9,98.0,A
47204,54472,70380,4.248495242049359,2,LA,1,100.0,A
47205,54473,70382,5.1647859739235145,4,Chicago,22,93.0,A
47206,54474,70385,4.276666119016055,2,NYC,29,98.0,A
47207,54475,70386,4.867534450455582,4,LA,1,100.0,A
47208,54476,70387,5.2094861528414205,4,NYC,2,90.0,A
47209,54477,70389,4.605170185988092,4,LA,2,100.0,A
47210,54478,70390,5.1929568508902095,6,DC,16,100.0,A
47211,54479,70391,5.0106352940962555,4,LA,1,100.0,A
47212,54480,70392,4.1588830833596715,2,Chicago,22,97.0,A
47213,54481,70393,5.272999558563747,6,NYC,49,98.0,A
47214,54482,70394,4.867534450455582,2,NYC,2,100.0,A
47215,54483,70397,4.4998096703302615,2,NYC,14,96.0,A
47216,54484,70398,5.521460917862246,5,LA,20,90.0,A
47217,54485,70399,5.416100402204419,5,Chicago,9,93.0,A
47218,54486,70400,4.174387269895637,2,NYC,70,97.0,A
47219,54487,70401,4.219507705176107,2,LA,18,98.0,A
47220,54488,70402,5.220355825078324,4,DC,6,100.0,A
47221,54489,70403,4.941642422609304,2,SF,282,97.0,A
47222,54490,70405,4.4188406077965965,2,LA,53,98.0,A
47223,54491,70406,4.0943445622221,4,Chicago,96,94.0,A
47224,54492,70407,4.4998096703302615,2,SF,2,90.0,A
47225,54493,70408,4.787491742782046,1,NYC,27,99.0,A
47226,54494,70409,4.553876891600541,2,DC,3,100.0,A
47227,54495,70410,5.988961416889862,16,Chicago,53,91.0,A
47228,54496,70411,4.454347296253506,2,NYC,136,85.0,B
47229,54497,70412,4.4998096703302615,1,LA,4,95.0,A
47230,54498,70413,4.0943445622221,2,LA,1,100.0,A
47231,54499,70414,6.620073206530356,8,SF,1,100.0,A
47232,54500,70417,4.31748811353631,2,DC,50,94.0,A
47233,54501,70418,4.23410650459726,2,Chicago,3,100.0,A
47234,54502,70419,4.174387269895637,2,NYC,21,93.0,A
47235,54503,70420,5.298317366548036,6,LA,14,94.0,A
47236,54504,70421,4.976733742420574,2,DC,7,100.0,A
47237,54505,70422,5.501258210544727,4,NYC,3,93.0,A
47238,54506,70423,4.174387269895637,2,NYC,4,100.0,A
47239,54507,70424,4.07753744390572,2,NYC,4,95.0,A
47240,54508,70427,4.553876891600541,2,LA,162,96.0,A
47241,54510,70429,4.867534450455582,2,NYC,8,80.0,B
47242,54511,70430,4.897839799950911,5,LA,6,83.0,B
47243,54512,70431,4.442651256490317,2,NYC,11,100.0,A
47244,54513,70433,4.59511985013459,5,LA,3,100.0,A
47245,54514,70434,5.0106352940962555,2,NYC,30,97.0,A
47246,54515,70435,4.248495242049359,2,NYC,7,92.0,A
47247,54517,70438,5.488937726156687,4,LA,33,92.0,A
47248,54518,70439,4.8283137373023015,2,NYC,7,100.0,A
47249,54519,70441,4.605170185988092,2,NYC,11,95.0,A
47250,54520,70442,4.4998096703302615,4,Chicago,116,97.0,A
47251,54521,70443,4.219507705176107,2,LA,1,100.0,A
47252,54522,70445,4.867534450455582,2,SF,1,100.0,A
47253,54524,70448,5.521460917862246,7,NYC,24,86.0,B
47254,54525,70452,5.556828061699537,4,NYC,13,97.0,A
47255,54526,70453,4.007333185232471,1,Chicago,36,99.0,A
47256,54527,70454,4.59511985013459,4,LA,3,87.0,B
47257,54528,70455,4.382026634673881,2,LA,3,100.0,A
47258,54529,70456,4.394449154672439,2,NYC,8,83.0,B
47259,54530,70457,5.135798437050261,4,NYC,2,100.0,A
47260,54532,70459,5.135798437050261,3,NYC,17,100.0,A
47261,54534,70461,4.382026634673881,4,NYC,57,87.0,B
47262,54535,70462,5.075173815233828,2,Boston,1,100.0,A
47263,54536,70464,5.298317366548036,4,NYC,5,92.0,A
47264,54537,70466,4.4188406077965965,1,NYC,10,98.0,A
47265,54539,70469,5.093750200806762,4,LA,36,98.0,A
47266,54540,70470,5.1929568508902095,2,SF,4,100.0,A
47267,54542,70472,5.105945473900579,6,Chicago,2,100.0,A
